,Count,RPKM
MEint2297.genome.CDS.1941,54.0,42.34616110770613
MEint2297.genome.CDS.1948,32.0,22.206633997904472
MEint2297.genome.CDS.1954,11.0,5.0819325191931455
MEint2297.genome.CDS.1981,13.0,47.913897105200824
MEint2297.genome.CDS.2002,126.0,119.07595730286597
MEint2297.genome.CDS.2007,391.0,245.64248821853394
MEint2297.genome.CDS.2008,18.0,17.56120210643107
MEint2297.genome.CDS.2013,10.0,20.350404622312762
MEint2297.genome.CDS.2015,10.0,27.64263294530817
MEint2297.genome.CDS.2024,10.0,6.9687309946155045
MEint2297.genome.CDS.2028,14.0,8.999927005449171
MEint2297.genome.CDS.2029,356.0,188.64109894945128
MEint2297.genome.CDS.2051,10.0,28.595827184801553
MEint2297.genome.CDS.2056,10.0,60.31119915339964
MEint2297.genome.CDS.2061,24.0,8.505425521633283
MEint2297.genome.CDS.2071,11.0,27.43479359985472
MEint2297.genome.CDS.2073,11.0,2.9167286560996626
MEint2297.genome.CDS.2079,11.0,6.622191558585622
MEint2297.genome.CDS.2080,16.0,21.144962252984737
MEint2297.genome.CDS.2083,15.0,41.463949417962255
MEint2297.genome.CDS.2157,14.0,18.140477870358485
MEint2297.genome.CDS.2169,10.0,20.10373305113321
MEint2297.genome.CDS.2179,81.0,61.62531931843931
MEint2297.genome.CDS.2180,153.0,92.4442150957847
MEint2297.genome.CDS.2186,23.0,13.973199071254678
MEint2297.genome.CDS.2230,12.0,11.989575735314387
MEint2297.genome.CDS.2232,16.0,14.228915617960238
MEint2297.genome.CDS.2234,10.0,8.752284837564591
MEint2297.genome.CDS.2248,10.0,12.709256526578468
MEint2297.genome.CDS.2251,10.0,12.377298333720075
MEint2297.genome.CDS.2252,13.0,13.107145104766184
MEint2297.genome.CDS.2255,389.0,244.38600490283812
MEint2297.genome.CDS.2260,162.0,153.0976593893991
MEint2297.genome.CDS.2313,11.0,6.598241498699237
MEint2297.genome.CDS.2327,19.0,16.0778579375772
MEint2297.genome.CDS.2340,16.0,5.910228870266335
MEint2297.genome.CDS.2344,14.0,51.59958149790858
MEint2297.genome.CDS.2345,28.0,12.6538483237378
MEint2297.genome.CDS.2352,10.0,11.206472815665473
MEint2297.genome.CDS.2372,10.0,4.55647795801783
MEint2297.genome.CDS.2373,11.0,34.75073855981598
MEint2297.genome.CDS.2374,13.0,50.732361640800875
MEint2297.genome.CDS.2377,35.0,97.56223392461706
MEint2297.genome.CDS.2401,22.0,27.538321122873043
MEint2297.genome.CDS.2403,785.0,733.503105196628
MEint2297.genome.CDS.2418,18.0,12.840448852014116
MEint2297.genome.CDS.2437,13.0,20.731974708981127
MEint2297.genome.CDS.2444,186.0,148.6707391178984
MEint2297.genome.CDS.2504,10.0,8.893072261225148
MEint2297.genome.CDS.2506,18.0,16.050561065017643
MEint2297.genome.CDS.2507,672.0,530.7385525499168
MEint2297.genome.CDS.2516,25.0,39.30232172318697
MEint2297.genome.CDS.2518,20.0,16.220615909227284
MEint2297.genome.CDS.2553,17.0,15.840160451805803
MEint2297.genome.CDS.2554,13.0,8.455393606800145
MEint2297.genome.CDS.2572,12.0,15.077799788349909
MEint2297.genome.CDS.2577,44.0,17.50037193659798
MEint2297.genome.CDS.2588,19.0,9.25480221957454
MEint2297.genome.CDS.2621,18.0,9.37332608506525
MEint2297.genome.CDS.2623,24.0,83.80082408682898
MEint2297.genome.CDS.2636,54.0,19.1781864545607
MEint2297.genome.CDS.2660,13.0,34.22421221800059
MEint2297.genome.CDS.2673,11.0,8.218080064821347
MEint2297.genome.CDS.2685,12.0,3.917853488311394
MEint2297.genome.CDS.2689,10.0,9.67089199252764
MEint2297.genome.CDS.2697,23.0,18.83794245161742
MEint2297.genome.CDS.2698,148.0,136.37032253018697
MEint2297.genome.CDS.2706,47.0,123.7336903266175
MEint2297.genome.CDS.2725,22.0,42.92738292683151
MEint2297.genome.CDS.2730,12.0,6.536189070811783
MEint2297.genome.CDS.877,26.0,22.63648682135472
MEint283.genome.CDS.1023,96.0,87.24469356984935
MEint283.genome.CDS.1025,15.0,52.375515054268114
MEint283.genome.CDS.1028,12.0,8.451250836782116
MEint283.genome.CDS.1031,11.0,15.660204072020079
MEint283.genome.CDS.1033,56.0,38.94308037578006
MEint283.genome.CDS.1051,11.0,16.362455375698108
MEint283.genome.CDS.1074,14.0,68.29356374723196
MEint283.genome.CDS.1075,76.0,140.0560069228947
MEint283.genome.CDS.1076,54.0,64.90009474115831
MEint283.genome.CDS.1077,119.0,127.33445111580666
MEint283.genome.CDS.1096,11.0,2.6402514824751653
MEint283.genome.CDS.1104,12.0,17.770264036269534
MEint283.genome.CDS.1114,12.0,14.797543286707718
MEint283.genome.CDS.1115,10.0,3.165186978470401
MEint283.genome.CDS.1117,11.0,24.16442085285217
MEint283.genome.CDS.1120,12.0,10.475103010853623
MEint283.genome.CDS.1125,10.0,20.603204679732798
MEint283.genome.CDS.1128,15.0,36.856843927077556
MEint283.genome.CDS.1129,30.0,29.529222137421193
MEint283.genome.CDS.1130,40.0,63.48547279305225
MEint283.genome.CDS.1131,29.0,66.80302961782807
MEint283.genome.CDS.1133,21.0,94.13437165158997
MEint283.genome.CDS.1136,22.0,16.89272013324388
MEint283.genome.CDS.1138,39.0,17.745887816741046
MEint283.genome.CDS.1139,26.0,95.82779421040165
MEint283.genome.CDS.1143,15.0,9.1971791684944
MEint283.genome.CDS.1151,56.0,75.20586777023114
MEint283.genome.CDS.1165,13.0,8.556053054500147
MEint283.genome.CDS.1167,65.0,80.7537591660688
MEint283.genome.CDS.1168,49.0,47.38737076338544
MEint283.genome.CDS.1169,2099.0,1934.0628850733947
MEint283.genome.CDS.1209,17.0,13.787523522843191
MEint283.genome.CDS.1211,14.0,6.63423190687396
MEint283.genome.CDS.1237,13.0,13.733282609770939
MEint283.genome.CDS.1239,11.0,7.617594047558827
MEint283.genome.CDS.1246,28.0,12.35096365641429
MEint283.genome.CDS.1252,10.0,11.244460859108408
MEint283.genome.CDS.1253,29.0,74.570823759436
MEint283.genome.CDS.1254,31.0,48.05167969932074
MEint283.genome.CDS.1255,27.0,37.78992858345927
MEint283.genome.CDS.1256,14.0,32.249738436192864
MEint283.genome.CDS.1270,12.0,6.298321430576545
MEint283.genome.CDS.1285,23.0,22.842415248218728
MEint283.genome.CDS.1286,745.0,744.3528269007682
MEint283.genome.CDS.1287,10.0,10.875790011268787
MEint283.genome.CDS.1311,10.0,27.414181433363474
MEint283.genome.CDS.1313,16.0,42.12210734523149
MEint283.genome.CDS.1314,163.0,129.0429356587656
MEint283.genome.CDS.1323,13.0,9.155521739847291
MEint283.genome.CDS.1324,13.0,18.8307892553191
MEint283.genome.CDS.1326,31.0,14.94630734833523
MEint283.genome.CDS.1328,13.0,37.82676087252696
MEint283.genome.CDS.1335,27.0,32.92725394955826
MEint283.genome.CDS.1344,44.0,30.280726545897746
MEint283.genome.CDS.1345,94.0,77.95222490576903
MEint283.genome.CDS.1346,16.0,14.115387035902046
MEint283.genome.CDS.1351,10.0,7.371368785415511
MEint283.genome.CDS.1354,11.0,9.502155074949682
MEint283.genome.CDS.1360,13.0,4.911447311467055
MEint283.genome.CDS.1377,396.0,415.68921441805196
MEint283.genome.CDS.1378,21.0,22.114106356246538
MEint283.genome.CDS.1398,17.0,12.672128361444644
MEint283.genome.CDS.1406,11.0,10.92463337958287
MEint283.genome.CDS.1420,11.0,5.579247016484217
MEint283.genome.CDS.1430,10.0,7.732205019666622
MEint283.genome.CDS.1438,11.0,8.565322884461686
MEint283.genome.CDS.1467,10.0,9.67089199252764
MEint283.genome.CDS.1482,16.0,10.10930576285556
MEint283.genome.CDS.1484,25.0,19.063884789867704
MEint283.genome.CDS.1496,426.0,362.3311272215779
MEint283.genome.CDS.1503,20.0,11.975147846342889
MEint283.genome.CDS.1517,20.0,9.138060477787825
MEint283.genome.CDS.1522,44.0,30.598134580970047
MEint283.genome.CDS.1537,13.0,12.320716398480211
MEint283.genome.CDS.1538,12.0,8.615885593342806
MEint283.genome.CDS.377,10.0,12.47036072720669
MEint283.genome.CDS.756,53.0,68.67466622349998
MEint283.genome.CDS.762,3015.0,3891.480388954278
MEint283.genome.CDS.793,10.0,6.939573124345147
MEint283.genome.CDS.798,23.0,16.407240199795815
MEint283.genome.CDS.839,15.0,14.54875418174114
MEint283.genome.CDS.846,10.0,17.644233794877557
MEint283.genome.CDS.849,22.0,16.853706922774496
MEint283.genome.CDS.870,11.0,9.076685444728056
MEint283.genome.CDS.885,18.0,33.73338257732522
MEint283.genome.CDS.890,11.0,9.602177759949154
MEint283.genome.CDS.893,51.0,199.0269572062188
MEint283.genome.CDS.897,17.0,16.251000348250336
MEint283.genome.CDS.898,10.0,15.573314335384884
MEint283.genome.CDS.903,17.0,8.256364745011519
MEint283.genome.CDS.916,11.0,9.191001382319088
MEint283.genome.CDS.929,10.0,2.6452280330438436
MEint283.genome.CDS.948,10.0,3.710420529571566
MEint283.genome.CDS.968,485.0,462.2992061542918
MEint283.genome.CDS.984,18.0,10.9556123232781
MEint283.genome.CDS.989,416.0,259.38350312589915
MEint283.genome.CDS.990,307.0,222.8347040930313
MEint283.genome.CDS.999,165.0,411.5219039978208
MEint3864.genome.CDS.1004,22.0,10.545744360637798
MEint3864.genome.CDS.1016,11.0,10.545744360637798
MEint3864.genome.CDS.1020,83.0,46.194735593165994
MEint3864.genome.CDS.1021,31.0,70.43191407982629
MEint3864.genome.CDS.1031,27.0,23.883234864746257
MEint3864.genome.CDS.1049,13.0,19.16555884208033
MEint3864.genome.CDS.1065,11.0,13.821316472654084
MEint3864.genome.CDS.1067,123.0,103.29247146145532
MEint3864.genome.CDS.1082,88.0,153.63484415918646
MEint3864.genome.CDS.1087,10.0,16.668924389130552
MEint3864.genome.CDS.1088,17.0,8.044361085367854
MEint3864.genome.CDS.1089,13.0,15.400895498100265
MEint3864.genome.CDS.1109,62.0,56.81248318041237
MEint3864.genome.CDS.1115,10.0,28.11115214777102
MEint3864.genome.CDS.1123,10.0,3.0544345795920624
MEint3864.genome.CDS.1154,44.0,45.897201871455074
MEint3864.genome.CDS.1155,16.0,21.841092697527444
MEint3864.genome.CDS.1158,12.0,11.742003374998161
MEint3864.genome.CDS.1159,15.0,15.262803466734571
MEint3864.genome.CDS.1160,57.0,48.85674660100979
MEint3864.genome.CDS.1161,374.0,287.842544451376
MEint3864.genome.CDS.1166,78.0,31.060629576000537
MEint3864.genome.CDS.1184,13.0,29.53596396895941
MEint3864.genome.CDS.1192,19.0,70.02800346144735
MEint3864.genome.CDS.1196,15.0,6.075303944023774
MEint3864.genome.CDS.1215,115.0,49.99584988797545
MEint3864.genome.CDS.1219,10.0,6.258709346107509
MEint3864.genome.CDS.1221,15.0,14.339117954338532
MEint3864.genome.CDS.1222,14.0,13.862574133766486
MEint3864.genome.CDS.1226,12.0,14.908386307581932
MEint3864.genome.CDS.1227,21.0,20.79386120064973
MEint3864.genome.CDS.1229,35.0,42.999651248257145
MEint3864.genome.CDS.1248,45.0,85.78748155440466
MEint3864.genome.CDS.1250,33.0,90.46679873009946
MEint3864.genome.CDS.1253,16.0,6.4176366692855735
MEint3864.genome.CDS.1261,10.0,36.45182366414264
MEint3864.genome.CDS.1262,12.0,13.050948013522543
MEint3864.genome.CDS.1263,70.0,42.840980948448085
MEint3864.genome.CDS.1264,14.0,16.5855797671849
MEint3864.genome.CDS.1265,21.0,39.35561300687942
MEint3864.genome.CDS.1276,38.0,23.12851490469821
MEint3864.genome.CDS.1282,670.0,620.801030391837
MEint3864.genome.CDS.1294,249.0,317.6776432330031
MEint3864.genome.CDS.1307,10.0,8.615885593342806
MEint3864.genome.CDS.1355,15.0,11.62540637886792
MEint3864.genome.CDS.1361,38.0,85.7485756670784
MEint3864.genome.CDS.1362,10.0,60.31119915339964
MEint3864.genome.CDS.1369,11.0,5.005250409850039
MEint3864.genome.CDS.1400,36.0,19.417264117679885
MEint3864.genome.CDS.1404,122.0,65.58965094316234
MEint3864.genome.CDS.1410,40.0,189.5494830535417
MEint3864.genome.CDS.1411,271.0,128.05390646459
MEint3864.genome.CDS.1412,26.0,54.933130439083754
MEint3864.genome.CDS.1413,55.0,145.95310195122713
MEint3864.genome.CDS.1422,234.0,117.60683834912929
MEint3864.genome.CDS.1423,11.0,8.505425521633283
MEint3864.genome.CDS.1424,20.0,24.75459666744015
MEint3864.genome.CDS.1427,18.0,14.18244350638139
MEint3864.genome.CDS.1428,12.0,12.965925550893733
MEint3864.genome.CDS.1446,35.0,73.48041669005968
MEint3864.genome.CDS.1447,456.0,957.3448574476348
MEint3864.genome.CDS.1451,86.0,48.68122389003077
MEint3864.genome.CDS.1470,47.0,32.54790183956953
MEint3864.genome.CDS.1492,10.0,12.240280270985167
MEint3864.genome.CDS.1566,12.0,15.36887700434122
MEint3864.genome.CDS.1575,19.0,40.92545656837833
MEint3864.genome.CDS.1576,38.0,82.38588642523219
MEint3864.genome.CDS.1577,21.0,58.04952918514716
MEint3864.genome.CDS.1578,27.0,18.658777238083015
MEint3864.genome.CDS.1583,12.0,39.80539144124376
MEint3864.genome.CDS.1584,32.0,27.287329179944308
MEint3864.genome.CDS.1588,15.0,67.23883689399284
MEint3864.genome.CDS.1589,21.0,55.28526589061633
MEint3864.genome.CDS.28,17.0,32.97717614527992
MEint3864.genome.CDS.781,21.0,12.114684351682884
MEint3864.genome.CDS.797,13.0,7.926931506375137
MEint3864.genome.CDS.801,10.0,4.172472897405007
MEint3864.genome.CDS.814,32.0,35.620037083887034
MEint3864.genome.CDS.845,17.0,12.075154434353033
MEint3864.genome.CDS.846,10.0,31.59158050892362
MEint3864.genome.CDS.847,22.0,85.85476585366303
MEint3864.genome.CDS.852,15.0,11.62540637886792
MEint3864.genome.CDS.854,13.0,8.488682558008021
MEint3864.genome.CDS.858,10.0,12.377298333720075
MEint3864.genome.CDS.861,23.0,42.38537051613919
MEint3864.genome.CDS.865,10.0,18.635482884477415
MEint3864.genome.CDS.870,17.0,10.16053535287003
MEint3864.genome.CDS.895,17.0,61.96810022904248
MEint3864.genome.CDS.900,59.0,56.23846013010972
MEint3864.genome.CDS.919,104.0,316.49546711692284
MEint3864.genome.CDS.929,10.0,6.142807321179593
MEint3864.genome.CDS.952,11.0,5.4056704426380415
MEint3864.genome.CDS.964,10.0,16.5855797671849
MEint3864.genome.CDS.965,354.0,857.1233923479497
MEint3864.genome.CDS.979,11.0,3.0869945421156335
MEint3864.genome.CDS.981,21.0,16.087629335375656
MEint3864.genome.CDS.983,10.0,6.742105596416627
MEint3864.genome.CDS.984,23.0,41.018100499489535
MEint3864.genome.CDS.994,23.0,33.02756144114742
MEint3864.genome.CDS.996,54.0,20.217185269254735
MEint3864.genome.CDS.997,15.0,7.714223147527861
MEint3864.genome.CDS.999,44.0,36.306741778912226
MEint4252.genome.CDS.1125,11.0,4.1229689816730835
MEint4252.genome.CDS.1135,15.0,13.859815961435853
MEint4252.genome.CDS.1136,13.0,8.324808377351493
MEint4252.genome.CDS.1142,17.0,18.796990402809556
MEint4252.genome.CDS.1161,26.0,33.42830030595407
MEint4252.genome.CDS.1165,13.0,22.577229002450654
MEint4252.genome.CDS.1193,13.0,12.910930357688846
MEint4252.genome.CDS.1202,15.0,10.519395201174355
MEint4252.genome.CDS.1225,764.0,587.999208451474
MEint4252.genome.CDS.1227,14.0,15.531646604721645
MEint4252.genome.CDS.1231,30.0,29.617106727115893
MEint4252.genome.CDS.1232,12.0,33.73338257732522
MEint4252.genome.CDS.1234,12.0,26.361186384929642
MEint4252.genome.CDS.1235,11.0,22.38544508454404
MEint4252.genome.CDS.1243,20.0,26.968422385666507
MEint4252.genome.CDS.1244,14.0,16.825950488448452
MEint4252.genome.CDS.1250,31.0,31.934967253585835
MEint4252.genome.CDS.1281,20.0,18.22591183207132
MEint4252.genome.CDS.1304,38.0,27.887258015620628
MEint4252.genome.CDS.1312,497.0,403.08230534429805
MEint4252.genome.CDS.1315,16.0,10.920546348763722
MEint4252.genome.CDS.1316,24.0,6.081801595300804
MEint4252.genome.CDS.1322,15.0,18.705541090810037
MEint4252.genome.CDS.1334,10.0,8.798716056862016
MEint4252.genome.CDS.1336,10.0,7.897895127230905
MEint4252.genome.CDS.1337,24.0,21.574737908533205
MEint4252.genome.CDS.1344,11.0,15.33120818815411
MEint4252.genome.CDS.1345,10.0,23.196615058999864
MEint4252.genome.CDS.1348,11.0,8.987259972366202
MEint4252.genome.CDS.1362,299.0,297.84314416746463
MEint4252.genome.CDS.1363,12.0,7.929360844869276
MEint4252.genome.CDS.1367,10.0,10.14408548451676
MEint4252.genome.CDS.1370,168.0,133.9604519657242
MEint4252.genome.CDS.1413,15.0,13.744955608164283
MEint4252.genome.CDS.1415,10.0,10.39848261265511
MEint4252.genome.CDS.1453,396.0,513.1163740472829
MEint4252.genome.CDS.1455,27.0,10.726003681772271
MEint4252.genome.CDS.1481,16.0,12.60661645011679
MEint4252.genome.CDS.1489,16.0,12.458651468307908
MEint4252.genome.CDS.1493,14.0,5.206235801358489
MEint4252.genome.CDS.1526,15.0,9.587040327852545
MEint4252.genome.CDS.1535,148.0,178.52114949406294
MEint4252.genome.CDS.1596,35.0,27.317425498892778
MEint4252.genome.CDS.1598,11.0,3.0896084240310566
MEint4252.genome.CDS.1638,28.0,17.042063613988155
MEint4252.genome.CDS.1643,216.0,130.50948013522546
MEint4252.genome.CDS.1644,118.0,87.9594792147334
MEint4252.genome.CDS.1676,12.0,19.229657701083944
MEint4252.genome.CDS.1682,20.0,15.216128226775139
MEint4252.genome.CDS.1703,101.0,87.70385112490446
MEint4252.genome.CDS.1704,17.0,18.923144700814987
MEint4252.genome.CDS.1705,12.0,11.340567362177712
MEint4252.genome.CDS.1719,35.0,12.1062626037846
MEint4252.genome.CDS.1735,72.0,49.86061558402141
MEint4252.genome.CDS.1749,18.0,8.409589741107837
MEint4252.genome.CDS.1756,26.0,15.97129903506694
MEint4252.genome.CDS.1762,74.0,169.2872969340252
MEint4252.genome.CDS.1815,19.0,15.372000759829909
MEint4252.genome.CDS.1829,16.0,7.181847801758009
MEint4252.genome.CDS.1833,29.0,49.58575394313012
MEint4252.genome.CDS.1843,15.0,18.91891228195996
MEint4252.genome.CDS.1855,12.0,13.678828673966928
MEint4252.genome.CDS.1856,11.0,13.980182179236314
MEint4252.genome.CDS.1857,13.0,13.187311129871787
MEint4252.genome.CDS.1858,212.0,207.4420596249675
MEint4252.genome.CDS.1859,27.0,17.492603660702823
MEint4252.genome.CDS.1860,25.0,25.053745871880515
MEint4252.genome.CDS.1862,16.0,13.20245155596808
MEint4252.genome.CDS.1863,16.0,9.738322065136089
MEint4252.genome.CDS.1866,10.0,8.334462194565276
MEint4252.genome.CDS.1890,11.0,11.474300467863769
MEint4252.genome.CDS.1919,40.0,21.751580022537574
MEint4252.genome.CDS.1930,10.0,5.902341554158328
MEint4252.genome.CDS.1931,11.0,8.001814799957627
MEint4252.genome.CDS.1947,16.0,9.995076319207474
MEint4252.genome.CDS.1954,158.0,150.1731577773762
MEint4252.genome.CDS.1978,10.0,4.711812433859347
MEint4252.genome.CDS.1979,10.0,8.17023633851473
MEint4252.genome.CDS.1980,11.0,50.67816039973164
MEint4252.genome.CDS.1987,13.0,15.130704349010786
MEint4252.genome.CDS.1989,43.0,36.11037620197219
MEint4252.genome.CDS.1997,35.0,46.8141364396348
MEint4252.genome.CDS.2002,27.0,14.730613609012906
MEint4252.genome.CDS.2007,11.0,38.00862029979873
MEint4252.genome.CDS.2011,12.0,17.382267004909938
MEint4252.genome.CDS.2012,1227.0,1193.5780864713124
MEint4252.genome.CDS.2013,14.0,13.699003937497853
MEint4252.genome.CDS.2014,30.0,29.3550084374954
MEint4252.genome.CDS.2015,21.0,13.766686763276004
MEint4252.genome.CDS.2016,55.0,58.85205723839803
MEint4252.genome.CDS.2017,19.0,18.536824445677244
MEint4252.genome.CDS.2018,12.0,13.180593192464821
MEint4252.genome.CDS.2020,12.0,9.926531531482235
MEint4252.genome.CDS.2029,10.0,8.638322795408802
MEint4252.genome.CDS.2039,22.0,36.306741778912226
MEint4252.genome.CDS.2041,28.0,52.47415067583923
MEint4252.genome.CDS.2043,14.0,17.725047079434244
MEint4252.genome.CDS.2047,15.0,11.679985751538663
MEint4252.genome.CDS.2065,10.0,6.742105596416627
MEint4252.genome.CDS.2087,14.0,28.666434165504768
MEint4252.genome.CDS.2090,11.0,9.52696487932292
MEint4252.genome.CDS.2098,11.0,6.269463142234842
MEint4252.genome.CDS.2100,18.0,17.306691930975553
MEint4252.genome.CDS.2111,29.0,15.821770172643491
MEint4252.genome.CDS.2199,12.0,8.505425521633283
MEint4252.genome.CDS.2226,10.0,4.151584422324131
MEint4252.genome.CDS.2247,256.0,212.29542101996674
MEint4252.genome.CDS.2249,11.0,9.942309397222555
MEint4252.genome.CDS.880,180.0,694.2800832775074
MEint4252.genome.CDS.920,11.0,6.871614969455138
MEint885.genome.CDS.1000,50.0,46.85192024628503
MEint885.genome.CDS.1001,114.0,129.06184938287228
MEint885.genome.CDS.1003,20.0,55.28526589061634
MEint885.genome.CDS.1004,175.0,682.9356374723195
MEint885.genome.CDS.1005,124.0,391.73559831065285
MEint885.genome.CDS.1006,387.0,180.8061794338185
MEint885.genome.CDS.1007,15.0,13.059511627704646
MEint885.genome.CDS.1008,82.0,39.42079828722209
MEint885.genome.CDS.1009,12.0,23.008896786846105
MEint885.genome.CDS.1010,54.0,58.53734035477024
MEint885.genome.CDS.1011,253.0,241.85312282984324
MEint885.genome.CDS.1014,32.0,49.37102814417831
MEint885.genome.CDS.1015,14.0,34.91701003617874
MEint885.genome.CDS.1017,33.0,41.307481684309565
MEint885.genome.CDS.1018,23.0,34.678939513204796
MEint885.genome.CDS.1019,38.0,46.85888707457444
MEint885.genome.CDS.1020,23.0,21.017539098911996
MEint885.genome.CDS.1021,24.0,15.733356300886863
MEint885.genome.CDS.1022,31.0,48.966949788831606
MEint885.genome.CDS.1023,29.0,33.99164757938955
MEint885.genome.CDS.1024,59.0,55.28526589061634
MEint885.genome.CDS.1025,118.0,79.23475354363637
MEint885.genome.CDS.1026,41.0,44.88506735673801
MEint885.genome.CDS.1028,16.0,47.81428401350602
MEint885.genome.CDS.1031,132.0,68.73772462381183
MEint885.genome.CDS.1032,46.0,52.79838541802806
MEint885.genome.CDS.1033,40.0,46.23158123257115
MEint885.genome.CDS.1034,62.0,57.93272932763177
MEint885.genome.CDS.1035,23.0,46.52052861527472
MEint885.genome.CDS.1036,181.0,134.9208960836165
MEint885.genome.CDS.1037,194.0,188.1638874171854
MEint885.genome.CDS.1038,119.0,96.74921530857858
MEint885.genome.CDS.1039,67.0,58.485991810599394
MEint885.genome.CDS.1040,29.0,42.00714526186569
MEint885.genome.CDS.1041,62.0,58.26096008869484
MEint885.genome.CDS.1042,144.0,145.62948088259913
MEint885.genome.CDS.1043,192.0,127.12300659878248
MEint885.genome.CDS.1044,21.0,22.83915902366445
MEint885.genome.CDS.1045,10.0,11.76282252991837
MEint885.genome.CDS.1046,22.0,25.427369677914132
MEint885.genome.CDS.1047,75.0,49.558505280432975
MEint885.genome.CDS.1048,47.0,115.48477763817634
MEint885.genome.CDS.1049,290.0,549.6935008552709
MEint885.genome.CDS.1050,27.0,34.57997325976774
MEint885.genome.CDS.1051,47.0,38.49492587939211
MEint885.genome.CDS.1052,94.0,116.34660433696871
MEint885.genome.CDS.1053,31.0,28.01923557399084
MEint885.genome.CDS.1054,36.0,40.072541719372914
MEint885.genome.CDS.1055,31.0,34.62309581028498
MEint885.genome.CDS.1056,62.0,143.81901336579915
MEint885.genome.CDS.1057,416.0,270.0430991447718
MEint885.genome.CDS.1058,122.0,53.7434457263362
MEint885.genome.CDS.1059,33.0,40.54252831978531
MEint885.genome.CDS.1060,26.0,26.374622259743575
MEint885.genome.CDS.1061,31.0,24.42531937210128
MEint885.genome.CDS.1062,719.0,264.70658940301763
MEint885.genome.CDS.1063,36.0,33.54386919205935
MEint885.genome.CDS.1065,142.0,106.5679785945817
MEint885.genome.CDS.1066,52.0,91.7500157333633
MEint885.genome.CDS.1067,50.0,312.9354673053755
MEint885.genome.CDS.1070,33.0,23.19170052191109
MEint885.genome.CDS.1071,89.0,61.76220080667181
MEint885.genome.CDS.1073,18.0,25.847656780028416
MEint885.genome.CDS.1074,33.0,21.805742323390508
MEint885.genome.CDS.1075,49.0,35.181532839483125
MEint885.genome.CDS.1076,59.0,55.44188137472573
MEint885.genome.CDS.1077,30.0,21.82313127261171
MEint885.genome.CDS.1078,61.0,51.48704151645185
MEint885.genome.CDS.1079,47.0,42.94888424560278
MEint885.genome.CDS.1080,44.0,31.320408144040158
MEint885.genome.CDS.1081,12.0,15.548981031735844
MEint885.genome.CDS.1082,294.0,259.37023678470007
MEint885.genome.CDS.1083,21.0,30.552383781656392
MEint885.genome.CDS.1084,19.0,28.26242292166037
MEint885.genome.CDS.1085,276.0,610.3493354324044
MEint885.genome.CDS.1086,67.0,64.04806019604544
MEint885.genome.CDS.1087,14.0,45.52904249815463
MEint885.genome.CDS.1088,112.0,80.24124984555978
MEint885.genome.CDS.1090,26.0,51.032553129799695
MEint885.genome.CDS.1091,117.0,91.53362418682234
MEint885.genome.CDS.1092,59.0,65.01988081487768
MEint885.genome.CDS.1093,140.0,201.91140586138144
MEint885.genome.CDS.1094,23.0,38.53215501467199
MEint885.genome.CDS.1095,357.0,394.7367984590006
MEint885.genome.CDS.1096,83.0,59.46449765340591
MEint885.genome.CDS.1097,21.0,53.999562032695025
MEint885.genome.CDS.1098,42.0,31.95386927622779
MEint885.genome.CDS.1099,148.0,47.8492359755042
MEint885.genome.CDS.1100,144.0,487.412956423393
MEint885.genome.CDS.1102,21.0,21.3679248534284
MEint885.genome.CDS.1103,26.0,33.1711595343698
MEint885.genome.CDS.1104,33.0,100.42644629671591
MEint885.genome.CDS.1105,25.0,17.13386339585217
MEint885.genome.CDS.1107,68.0,78.3207933450398
MEint885.genome.CDS.1108,70.0,111.09957738784145
MEint885.genome.CDS.1109,25.0,94.23624867718694
MEint885.genome.CDS.1110,23.0,32.19142064516901
MEint885.genome.CDS.1111,53.0,67.35905959086588
MEint885.genome.CDS.1112,33.0,53.659228658539384
MEint885.genome.CDS.1114,23.0,26.21775495843661
MEint885.genome.CDS.1115,58.0,50.76325205787463
MEint885.genome.CDS.1116,14.0,41.097011812493555
MEint885.genome.CDS.1117,23.0,34.2124066946415
MEint885.genome.CDS.1118,256.0,866.5119225304765
MEint885.genome.CDS.1119,149.0,184.42174517242913
MEint885.genome.CDS.1120,179.0,175.15155034372256
MEint885.genome.CDS.1121,153.0,61.44294683727094
MEint885.genome.CDS.1122,50.0,48.78111696230854
MEint885.genome.CDS.1123,61.0,51.88309568196303
MEint885.genome.CDS.1124,29.0,38.02227772714325
MEint885.genome.CDS.1125,49.0,47.66530255671908
MEint885.genome.CDS.1126,104.0,82.72903097300862
MEint885.genome.CDS.1127,104.0,49.56610045365603
MEint885.genome.CDS.1130,12.0,62.195924126943375
MEint885.genome.CDS.1131,232.0,163.7384896164637
MEint885.genome.CDS.1132,36.0,48.941055050709544
MEint885.genome.CDS.1133,64.0,75.28206419147757
MEint885.genome.CDS.1134,55.0,44.38962954721019
MEint885.genome.CDS.1136,11.0,20.499031172925154
MEint885.genome.CDS.1137,12.0,17.930356505064758
MEint885.genome.CDS.1138,51.0,80.17673631530141
MEint885.genome.CDS.1139,23.0,28.04914225332741
MEint885.genome.CDS.1140,66.0,59.980726829271426
MEint885.genome.CDS.1141,173.0,667.2803022611599
MEint885.genome.CDS.1142,366.0,226.08276330687798
MEint885.genome.CDS.1143,22.0,45.04725368865035
MEint885.genome.CDS.1144,30.0,27.56606055487795
MEint885.genome.CDS.1145,41.0,20.029713415451575
